1485172480,Worxmate Guest,28:10:7b:15:f1:8e,-48
1485172480,Worxmate Guest,28:10:7b:15:f1:8e,-42
1485172480,Worxmate Guest,28:10:7b:15:f1:8e,-44
1485172480,Worxmate Guest,28:10:7b:15:f1:8e,-56
1485172482,Worxmate Guest,28:10:7b:15:f1:8e,-46
1485172482,Worxmate Guest,28:10:7b:15:f1:8e,-42
1485172482,Worxmate Guest,28:10:7b:15:f1:8e,-44
1485172482,Worxmate Guest,28:10:7b:15:f1:8e,-48
1485172482,Worxmate Guest,28:10:7b:15:f1:8e,-56
1485172484,Worxmate Guest,28:10:7b:15:f1:8e,-50
1485172484,Worxmate Guest,28:10:7b:15:f1:8e,-50
1485172484,Worxmate Guest,28:10:7b:15:f1:8e,-46
1485172484,Worxmate Guest,28:10:7b:15:f1:8e,-44
1485172486,Worxmate Guest,28:10:7b:15:f1:8e,-50
1485172486,Worxmate Guest,28:10:7b:15:f1:8e,-44
1485172486,Worxmate Guest,28:10:7b:15:f1:8e,-42
1485172486,Worxmate Guest,28:10:7b:15:f1:8e,-50
1485172486,Worxmate Guest,28:10:7b:15:f1:8e,-56
1485172488,Worxmate Guest,28:10:7b:15:f1:8e,-44
1485172488,Worxmate Guest,28:10:7b:15:f1:8e,-52
1485172488,Worxmate Guest,28:10:7b:15:f1:8e,-52
1485172490,Worxmate Guest,28:10:7b:15:f1:8e,-44
1485172490,Worxmate Guest,28:10:7b:15:f1:8e,-50
1485172492,Worxmate Guest,28:10:7b:15:f1:8e,-48
1485172492,Worxmate Guest,28:10:7b:15:f1:8e,-38
1485172492,Worxmate Guest,28:10:7b:15:f1:8e,-44
1485172492,Worxmate Guest,28:10:7b:15:f1:8e,-62
1485172494,Worxmate Guest,28:10:7b:15:f1:8e,-52
1485172494,Worxmate Guest,28:10:7b:15:f1:8e,-62
1485172496,Worxmate Guest,28:10:7b:15:f1:8e,-50
1485172496,Worxmate Guest,28:10:7b:15:f1:8e,-50
1485172496,Worxmate Guest,28:10:7b:15:f1:8e,-42
1485172496,Worxmate Guest,28:10:7b:15:f1:8e,-50
1485172496,Worxmate Guest,28:10:7b:15:f1:8e,-54
1485172498,Worxmate Guest,28:10:7b:15:f1:8e,-54
1485172498,Worxmate Guest,28:10:7b:15:f1:8e,-56
1485172498,Worxmate Guest,28:10:7b:15:f1:8e,-50
1485172498,Worxmate Guest,28:10:7b:15:f1:8e,-50
1485172500,Worxmate Guest,28:10:7b:15:f1:8e,-48
1485172500,Worxmate Guest,28:10:7b:15:f1:8e,-42
1485172500,Worxmate Guest,28:10:7b:15:f1:8e,-36
1485172500,Worxmate Guest,28:10:7b:15:f1:8e,-42
1485172502,Worxmate Guest,28:10:7b:15:f1:8e,-48
1485172502,Worxmate Guest,28:10:7b:15:f1:8e,-42
1485172504,Worxmate Guest,28:10:7b:15:f1:8e,-52
1485172504,Worxmate Guest,28:10:7b:15:f1:8e,-52
1485172504,Worxmate Guest,28:10:7b:15:f1:8e,-44
1485172504,Worxmate Guest,28:10:7b:15:f1:8e,-38
1485172506,Worxmate Guest,28:10:7b:15:f1:8e,-42
1485172506,Worxmate Guest,28:10:7b:15:f1:8e,-42
1485172506,Worxmate Guest,28:10:7b:15:f1:8e,-44
1485172507,Worxmate Guest,28:10:7b:15:f1:8e,-78
1485172508,Worxmate Guest,28:10:7b:15:f1:8e,-38
1485172508,Worxmate Guest,28:10:7b:15:f1:8e,-44
1485172508,Worxmate Guest,28:10:7b:15:f1:8e,-48
1485172508,Worxmate Guest,28:10:7b:15:f1:8e,-44
1485172509,Worxmate Guest,28:10:7b:15:f1:8e,-50
1485172510,Worxmate Guest,28:10:7b:15:f1:8e,-44
1485172510,Worxmate Guest,28:10:7b:15:f1:8e,-42
1485172510,Worxmate Guest,28:10:7b:15:f1:8e,-40
1485172511,Worxmate Guest,28:10:7b:15:f1:8e,-48
1485172512,Worxmate Guest,28:10:7b:15:f1:8e,-48
1485172512,Worxmate Guest,28:10:7b:15:f1:8e,-48
1485172512,Worxmate Guest,28:10:7b:15:f1:8e,-40
1485172512,Worxmate Guest,28:10:7b:15:f1:8e,-54
1485172514,Worxmate Guest,28:10:7b:15:f1:8e,-48
1485172514,Worxmate Guest,28:10:7b:15:f1:8e,-50
1485172515,Worxmate Guest,28:10:7b:15:f1:8e,-60
1485172516,Worxmate Guest,28:10:7b:15:f1:8e,-58
1485172516,Worxmate Guest,28:10:7b:15:f1:8e,-46
1485172516,Worxmate Guest,28:10:7b:15:f1:8e,-44
1485172517,Worxmate Guest,28:10:7b:15:f1:8e,-50
1485172518,Worxmate Guest,28:10:7b:15:f1:8e,-40
1485172518,Worxmate Guest,28:10:7b:15:f1:8e,-42
1485172519,Worxmate Guest,28:10:7b:15:f1:8e,-54
1485172519,Worxmate Guest,28:10:7b:15:f1:8e,-46
1485172520,Worxmate Guest,28:10:7b:15:f1:8e,-48
1485172520,Worxmate Guest,28:10:7b:15:f1:8e,-40
1485172521,Worxmate Guest,28:10:7b:15:f1:8e,-40
1485172522,Worxmate Guest,28:10:7b:15:f1:8e,-48
1485172522,Worxmate Guest,28:10:7b:15:f1:8e,-48
1485172523,Worxmate Guest,28:10:7b:15:f1:8e,-50
1485172524,Worxmate Guest,28:10:7b:15:f1:8e,-48
