1485178803,Worxmate Guest,28:10:7b:15:f1:8e,-40
1485178804,Worxmate Guest,28:10:7b:15:f1:8e,-28
1485178804,Worxmate Guest,28:10:7b:15:f1:8e,-22
1485178805,Worxmate Guest,28:10:7b:15:f1:8e,-56
1485178805,Worxmate Guest,28:10:7b:15:f1:8e,-62
1485178806,Worxmate Guest,28:10:7b:15:f1:8e,-36
1485178806,Worxmate Guest,28:10:7b:15:f1:8e,-32
1485178806,Worxmate Guest,28:10:7b:15:f1:8e,-34
1485178806,Worxmate Guest,28:10:7b:15:f1:8e,-38
1485178808,Worxmate Guest,28:10:7b:15:f1:8e,-34
1485178808,Worxmate Guest,28:10:7b:15:f1:8e,-28
1485178808,Worxmate Guest,28:10:7b:15:f1:8e,-26
1485178808,Worxmate Guest,28:10:7b:15:f1:8e,-28
1485178810,Worxmate Guest,28:10:7b:15:f1:8e,-30
1485178810,Worxmate Guest,28:10:7b:15:f1:8e,-26
1485178810,Worxmate Guest,28:10:7b:15:f1:8e,-30
1485178810,Worxmate Guest,28:10:7b:15:f1:8e,-36
1485178812,Worxmate Guest,28:10:7b:15:f1:8e,-38
1485178812,Worxmate Guest,28:10:7b:15:f1:8e,-38
1485178812,Worxmate Guest,28:10:7b:15:f1:8e,-36
1485178812,Worxmate Guest,28:10:7b:15:f1:8e,-42
1485178814,Worxmate Guest,28:10:7b:15:f1:8e,-40
1485178814,Worxmate Guest,28:10:7b:15:f1:8e,-36
1485178814,Worxmate Guest,28:10:7b:15:f1:8e,-44
1485178816,Worxmate Guest,28:10:7b:15:f1:8e,-40
1485178816,Worxmate Guest,28:10:7b:15:f1:8e,-34
1485178816,Worxmate Guest,28:10:7b:15:f1:8e,-38
1485178818,Worxmate Guest,28:10:7b:15:f1:8e,-40
1485178818,Worxmate Guest,28:10:7b:15:f1:8e,-38
1485178818,Worxmate Guest,28:10:7b:15:f1:8e,-38
1485178818,Worxmate Guest,28:10:7b:15:f1:8e,-38
1485178819,Worxmate Guest,28:10:7b:15:f1:8e,-38
1485178820,Worxmate Guest,28:10:7b:15:f1:8e,-44
1485178820,Worxmate Guest,28:10:7b:15:f1:8e,-42
1485178820,Worxmate Guest,28:10:7b:15:f1:8e,-40
1485178821,Worxmate Guest,28:10:7b:15:f1:8e,-42
1485178822,Worxmate Guest,28:10:7b:15:f1:8e,-42
1485178822,Worxmate Guest,28:10:7b:15:f1:8e,-32
1485178822,Worxmate Guest,28:10:7b:15:f1:8e,-30
1485178822,Worxmate Guest,28:10:7b:15:f1:8e,-34
1485178823,Worxmate Guest,28:10:7b:15:f1:8e,-40
1485178824,Worxmate Guest,28:10:7b:15:f1:8e,-42
1485178824,Worxmate Guest,28:10:7b:15:f1:8e,-36
1485178824,Worxmate Guest,28:10:7b:15:f1:8e,-38
1485178824,Worxmate Guest,28:10:7b:15:f1:8e,-40
1485178825,Worxmate Guest,28:10:7b:15:f1:8e,-44
1485178826,Worxmate Guest,28:10:7b:15:f1:8e,-42
1485178827,Worxmate Guest,28:10:7b:15:f1:8e,-52
1485178828,Worxmate Guest,28:10:7b:15:f1:8e,-40
1485178828,Worxmate Guest,28:10:7b:15:f1:8e,-36
